code,temp_code,name,application_date,application_status,status_update_date,hearing_date,listing_date,first_application_date,board,sponsor,overall_coordinator,company_chinese_name,company_english_name,website,fiscal_year_end,business_scope,company_profile,industry_level_1,industry_level_2,source_table
1351.HK,1351.HK,辉煌明天,2019-04-16,失效,2019-10-16,,2020-11-11,2019-04-16,主板,,,辉煌明天科技控股有限公司,Bright Future Technology Holdings Limited,www.btomorrow.cn,1231,集团主要在中国从事提供智慧营销解决方案服务。,辉煌明天科技控股有限公司是一家主要从事提供智慧营销解决方案服务的业务的公司。该公司及其附属公司经营两大业务。精准广告服务业务向客户提供一系列的增值服务来，包括广告设计、广告投放计划和执行、安排广告投放供应商、以及监控广告效果。中介服务业务从事提供广告代理服务，帮助客户联络媒体发布商进行广告投放。该公司的智慧营销解决方案包括智能直播、智慧内容、影响力投放，以及精准广告。该公司的AIGC服务亦可帮助企业探索接触目标受众的新途径，例如个性化广告、动态内容创建及预测分析。,广告,,上市申请一览
2195.HK,2195.HK,盈汇企业控股,2019-04-16,失效,2019-10-16,,2021-03-31,2019-04-16,主板,,,盈汇企业控股有限公司,Unity Enterprise Holdings Limited,www.hongdau.com.hk,1231,公司的主要业务为投资控股，而其附属公司主要在香港从事提供修葺、保养、改建及加建（‘RMAA’）工程服务以及分销建筑材料以及提供电动车顾问及安装服务（‘电动车顾问及安装’）。,盈汇企业控股有限公司是一家主要从事维修、保养、改建及加建工程的投资控股公司。该公司主要承接修葺及保养服务，包括屋顶翻新、外墙及内墙翻新、地板翻新及重铺、剥落修理、棚架、门窗修理及更换、抹灰、涂漆、防火装置系统改善、管道和排水工程的服务。该公司亦提供楼宇布局及结构工程的改建及加建工程、新结构工程的设计及现有建筑物的结构适当性检查以及现有房屋的室内装饰工程服务。,建筑与工程,,上市申请一览
H0388.HK,H0388.HK,艺能环球,2019-04-16,失效,2019-10-15,,,2016-11-01,主板,,,艺能环球控股有限公司,Impact Global Holdings (Cayman) Company Limited,www.entimpact.com.hk,0430,提供演唱会筹办、演唱会制作服务。,"艺能环球控股有限公司成立于2016年6月30日，公司为一间与艺人有关的娱乐服务供应商,专注于主要在香港的演唱会及其他与艺人有关的演出提供内容及服务,公司亦活跃于中国及马来西亚。公司的收益分别从两个主要业务产生,即(i)演唱会筹办及(ii)提供演唱会制作服务。演唱会筹办指筹办演唱会,于当中公司将会参与演唱会制作的整个流程,从娱乐内容制作、委聘艺人及其他表演者、取得演唱会场地、安排音乐、舞蹈及技术制作、制定宣传及市场营销计划至安排门票销售,以获得筹办演唱会收入(主要包括源自一般观众的演唱会门票销售额)、源自演唱会赞助商的赞助收入,以及就公司拥有的主题演唱会而言,源自唱片制作公司、电视广播公司及媒体平台的专利权收入。提供演唱会制作服务指向其他演唱会筹办者或演唱会统筹者提供的相关服务,于当中公司将会参与委聘艺人、其他表演者及制作班底及╱或为演唱会制作安排技术支援服务,以获得演唱会制作服务收入。根据灼识企业管理咨询报告，截至二零一八年四月三十日止年度，按于设有逾10,000个座位的大型表演场地举办的演唱会场次计算，公司为香港演唱会参与者中五大演唱会制作集团之一。",电影和娱乐,,上市申请一览
H0716.HK,H0716.HK,联合金融,2019-04-16,失效,2019-10-16,,,2018-04-03,主板,,,联合金融集团有限公司,Head & Shoulders Financial Group Limited,www.hnsfg.com,1231,提供包括证券交易服务(包括经纪服务及保证金融资服务)、股权资本市场服务及资产管理服务等综合服务。,"联合金融集团有限公司于2017年9月25日根据公司法在百慕达注册成立为获豁免有限责任公司。公司是一家香港金融服务集团,提供包括证券交易服务(包括经纪服务及保证金融资服务)、股权资本市场服务及资产管理服务等综合服务。公司于金融服务业拥有逾19年的营运历史,已发展成为香港其中一间针对企业及高资产值个人的全面金融服务供应商。根据联交所公布的数据,于2018年12月31日有51名B组联交所参与者,而于2018年B组联交所参与者贡献的市场份额约为35.7%。于往绩记录期间,公司一直为B组联交所参与者。凭藉公司经纪服务业务建立的客源,公司逐步扩大服务范围,于往绩记录期间前将业务多元化发展至股权资本市场及资产管理业务,并于2016年进一步发展股权资本市场业务以提高公司的市场份额。公司亦于2016年开始提供保证金融资服务,藉此扩充公司的证券交易服务范围。",综合金融服务,,上市申请一览
0013.HK,0013.HK,和黄医药,2019-04-15,失效,2019-10-15,,2021-06-30,2019-04-15,主板,,,和黄医药(中国)有限公司,Hutchmed (China) Limited,www.hutch-med.com,1231,公司为一家生物医药集团的控股公司，主要业务遍及中国、美国及欧洲。其专注于研究、开发、生产及营销药物。,和黄医药(中国)有限公司是一间主要从事制造及销售药物的投资控股公司。该公司主要通过两个分部运营业务。肿瘤免疫业务分部从事发现、开发和商业化用于治疗癌症和免疫性疾病的靶向疗法和免疫疗法。其中研发包括涵盖药物发现、开发、生产及监管职能的研发活动，上市产品包括通过研发活动开发的药物的已开具发票的销售、推广、生产及分销。其他业务分部从事其他商业化业务，包括其他处方药物及保健品的销售、推广、生产及分销。,制药,,上市申请一览
H0700.HK,H0700.HK,Harrison Asset,2019-04-15,失效,2019-10-15,,,2018-03-21,主板,,,Harrison Asset Management Holding Limited,Harrison Asset Management Holding Limited,www.harrison-asset-management.com,1231,闭端式投资公司。,"Harrison Asset Management Holding Limited于二零一六年八月二十九日在开曼群岛注册成立的获豁免有限公司。公司乃建立为闭端式投资公司。于二零一九年四月五日,公司的法定股本由20,000,000,000股股份组成。公司自其注册成立以来,除准备公司的筹备工作外,并无进行任何业务。公司的主要投资目标是透过于投资地域投资私人及公众上市企业,从而达致资本增值。举例而言,联交所、上交所、深交所上市且主要业务活动在投资地域的上市公司,以及主要业务经营位于投资地域范围非上市公司(不论彼等的注册地)。除了资本增值,公司拟拥有证券获取股息或利息收入。",资产管理与托管银行,,上市申请一览
H1069.HK,H1069.HK,伟丰控股,2019-04-15,失效,2019-10-15,,,2019-04-15,主板,,,伟丰控股有限公司,Wai Fong Holdings Limited,www.waifong.com.sg,1231,基建土木工程及一般建筑承建商。,"伟丰控股有限公司成立于2018年10月16日。公司是一家新加坡基建土木工程及一般建筑承建商,专门从事钢筋混凝土工程,拥有逾27年的营运历史。公司所参与的项目大多为公营基建土木工程项目,少量为私营界别项目。公司专门提供钢筋混凝土工程,主要包括钢筋工程、模板安装及混凝土工程。此外,公司亦能够提供钢筋施工图及模板设计以及钢筋加工。公司拥有强大的机器设备队伍,可进行钢筋混凝土工程及其他建筑工程。近年来,公司透过集团成员公司作为总承建商承接道路及排水工程,或透过公司与其他承建商组建的合资企业承接大额公营基建土木工程项目,同时公司继续追求专门从事钢筋混凝土工程。",建筑与工程,,上市申请一览
9968.HK,9968.HK,汇景控股,2019-04-10,失效,2019-10-10,,2020-01-16,2019-04-10,主板,,,汇景控股有限公司,Huijing Holdings Company Limited,www.huijingholdings.com,1231,集团主要于中国从事物业开发业务。,汇景控股有限公司是一家主要从事物业开发及投资的投资控股公司。该公司的主要业务是住宅物业的开发和销售以及投资物业租赁。该公司还从事城市更新项目以及建设包括人才公寓、联合办公空间及商业配套载体的综合科创园区。该公司主要在国内市场开展业务。,房地产开发,,上市申请一览
1406.HK,1406.HK,清晰医疗,2019-04-08,失效,2019-10-08,,2022-02-18,2015-07-20,主板,,,清晰医疗集团控股有限公司,Clarity Medical Group Holding Limited,www.claritymedic.com,0331,公司为一家投资控股公司。公司及其附属公司（统称‘集团’）主要于香港从事提供眼科服务。,清晰医疗集团控股有限公司是一家主要从事提供眼科诊断及治疗服务的投资控股公司。该公司主要提供屈光治疗服务，包括SMILE手术、多焦距人工晶体置换术及植入式隐形眼镜植入术。此外，该公司亦为病人提供其他眼部问题的治疗，如标准白内障手术、激光治疗程序、玻璃体切除术、其他治疗及手术、医疗诊症及检查服务以及销售处方药物。,医疗保健用品,,上市申请一览
2530.HK,2530.HK,纽曼思,2019-04-08,失效,2019-10-08,,2025-01-10,2019-04-08,主板,,,纽曼思健康食品控股有限公司,Numans Health Food Holdings Company Limited,www.numans.cc,1231,公司为一家投资控股公司，及其附属公司主要从事销售，包括营销、销售及分销营养品。,纽曼思健康食品控股有限公司是一家主要从事销售，包括营销、销售及分销营养品的投资控股公司。该公司以“纽曼思”及“纽曼斯”品牌销售其营养品。该公司的产品可分为五个主要类别，即藻油二十二碳六烯酸（DHA）、益生菌、维生素、多维营养素及藻钙产品。该公司营养品主要针对孕妇及产后妇女、婴儿及儿童。该公司主要在国内市场开展其业务。,其他专卖店,VIE架构公司,上市申请一览
6193.HK,6193.HK,泰林科建,2019-04-08,失效,2019-10-04,,2019-12-18,2019-04-08,主板,,,泰林科建控股有限公司,Tailam Tech Construction Holdings Limited,www.tailamgroup.com,1231,集团的主要业务活动为于中国制造及销售PHC管桩、商品混凝土及陶粒混凝土板。,泰林科建控股有限公司是一家主要从事制造及销售预应力高强度混凝土（PHC）管桩、商品混凝土及陶粒混凝土板的公司。该公司的PHC管桩广泛地应用于铁路、公路与桥梁、港口、水利、市政、构筑物等工程的基础设计。该公司的商品混凝土广泛地应用于工商业建筑、桥梁、道路、铁路等大小型设施。该公司的陶粒混凝土板可用于分隔墙、分户墙等。,建筑产品,,上市申请一览
1645.HK,1645.HK,海纳智能,2019-04-03,失效,2019-10-03,,2020-06-03,2019-04-03,主板,,,海纳智能装备国际控股有限公司,Haina Intelligent Equipment International Holdings Limited,www.haina-intelligent.com,1231,公司之主要业务为投资控股。集团主要于中华人民共和国（‘中国’）从事设计及生产一次性卫生用品自动化机器。,海纳智能装备国际控股有限公司是一家主要从事设计及生产一次性卫生用品自动化机器的投资控股公司。该公司一次性卫生用品包括婴儿纸尿裤机器、成人纸尿裤机器、女性卫生巾机器、床垫机器、湿纸巾机器、复合材料机器。该公司还销售相关部件和零件。该公司主要品牌是“海纳机械”。该公司产品主要用于生产婴儿纸尿裤、成人纸尿裤和女性卫生巾。该公司的产品销往国内外市场。,工业机械和用品及零部件,,上市申请一览
